Origem,Destino,Peso
CONCHAGALÁN,PAZVEGA,2
CONCHAGALÁN,MARTATORNÉ,2
SECUNDELAROSA,ESTEFANÍADELOSSANTOS,2
SECUNDELAROSA,ALFONSOSÁNCHEZ,2
SECUNDELAROSA,CONCHAGALÁN,2
SECUNDELAROSA,TERELEPÁVEZ,2
SECUNDELAROSA,MARÍAALFONSAROSSO,2
SECUNDELAROSA,MARTATORNÉ,2
SECUNDELAROSA,MARIOLAFUENTES,2
SECUNDELAROSA,PAZVEGA,2
TERELEPÁVEZ,ESTEFANÍADELOSSANTOS,2
TERELEPÁVEZ,SECUNDELAROSA,2
TERELEPÁVEZ,ALFONSOSÁNCHEZ,2
TERELEPÁVEZ,CONCHAGALÁN,2
TERELEPÁVEZ,MARÍAALFONSAROSSO,2
TERELEPÁVEZ,MARTATORNÉ,2
TERELEPÁVEZ,MARIOLAFUENTES,2
TERELEPÁVEZ,PAZVEGA,2
MARÍAALFONSAROSSO,ESTEFANÍADELOSSANTOS,2
MARÍAALFONSAROSSO,SECUNDELAROSA,2
MARÍAALFONSAROSSO,TERELEPÁVEZ,2
MARÍAALFONSAROSSO,ALFONSOSÁNCHEZ,2
MARÍAALFONSAROSSO,CONCHAGALÁN,2
MARÍAALFONSAROSSO,MARTATORNÉ,2
MARÍAALFONSAROSSO,MARIOLAFUENTES,2
MARÍAALFONSAROSSO,PAZVEGA,2
MARTATORNÉ,ESTEFANÍADELOSSANTOS,2
MARTATORNÉ,SECUNDELAROSA,2
MARTATORNÉ,TERELEPÁVEZ,2
MARTATORNÉ,MARÍAALFONSAROSSO,2
MARTATORNÉ,MARIOLAFUENTES,2
MARTATORNÉ,ALFONSOSÁNCHEZ,2
MARTATORNÉ,PAZVEGA,2
MARTATORNÉ,CONCHAGALÁN,2
MARIOLAFUENTES,ESTEFANÍADELOSSANTOS,2
MARIOLAFUENTES,SECUNDELAROSA,2
MARIOLAFUENTES,TERELEPÁVEZ,2
MARIOLAFUENTES,MARÍAALFONSAROSSO,2
MARIOLAFUENTES,ALFONSOSÁNCHEZ,2
MARIOLAFUENTES,CONCHAGALÁN,2
MARIOLAFUENTES,MARTATORNÉ,2
MARIOLAFUENTES,PAZVEGA,2
PAZVEGA,ESTEFANÍADELOSSANTOS,2
PAZVEGA,SECUNDELAROSA,2
PAZVEGA,TERELEPÁVEZ,2
PAZVEGA,MARÍAALFONSAROSSO,2
PAZVEGA,MARIOLAFUENTES,2
PAZVEGA,ALFONSOSÁNCHEZ,2
PAZVEGA,CONCHAGALÁN,2
PAZVEGA,MARTATORNÉ,2
PAZVEGA,MORGANFREEMAN,2
PAZVEGA,JONAHHILL,2
ERDEMYENER,AYHANTAŞ,2
ERDEMYENER,SUZANAKSOY,2
ERDEMYENER,MUHARREMGÜLMEZ,2
ERDEMYENER,DENIZÖZERMAN,2
ERDEMYENER,DOĞAKONAKOĞLU,2
ERDEMYENER,TARIKPAPUÇÇUOĞLU,2
ERDEMYENER,ELIFNURKERKÜK,2
ERDEMYENER,EMINOLCAY,2
ERDEMYENER,ESINEDEN,2
AYHANTAŞ,ERDEMYENER,2
AYHANTAŞ,SUZANAKSOY,2
AYHANTAŞ,MUHARREMGÜLMEZ,2
AYHANTAŞ,DENIZÖZERMAN,2
AYHANTAŞ,DOĞAKONAKOĞLU,2
AYHANTAŞ,TARIKPAPUÇÇUOĞLU,2
AYHANTAŞ,ELIFNURKERKÜK,2
AYHANTAŞ,EMINOLCAY,2
AYHANTAŞ,ESINEDEN,2
SUZANAKSOY,ERDEMYENER,2
SUZANAKSOY,AYHANTAŞ,2
SUZANAKSOY,EMINOLCAY,2
SUZANAKSOY,MUHARREMGÜLMEZ,2
SUZANAKSOY,ELIFNURKERKÜK,2
SUZANAKSOY,TARIKPAPUÇÇUOĞLU,2
SUZANAKSOY,DENIZÖZERMAN,2
SUZANAKSOY,DOĞAKONAKOĞLU,2
SUZANAKSOY,ESINEDEN,2
MUHARREMGÜLMEZ,ERDEMYENER,2
MUHARREMGÜLMEZ,AYHANTAŞ,2
MUHARREMGÜLMEZ,EMINOLCAY,2
MUHARREMGÜLMEZ,SUZANAKSOY,2
MUHARREMGÜLMEZ,DENIZÖZERMAN,2
MUHARREMGÜLMEZ,DOĞAKONAKOĞLU,2
MUHARREMGÜLMEZ,TARIKPAPUÇÇUOĞLU,2
MUHARREMGÜLMEZ,ELIFNURKERKÜK,2
MUHARREMGÜLMEZ,ESINEDEN,2
DENIZÖZERMAN,ERDEMYENER,2
DENIZÖZERMAN,AYHANTAŞ,2
DENIZÖZERMAN,EMINOLCAY,2
DENIZÖZERMAN,MUHARREMGÜLMEZ,2
DENIZÖZERMAN,ELIFNURKERKÜK,2
DENIZÖZERMAN,TARIKPAPUÇÇUOĞLU,2
DENIZÖZERMAN,SUZANAKSOY,2
DENIZÖZERMAN,DOĞAKONAKOĞLU,2
DENIZÖZERMAN,ESINEDEN,2
DOĞAKONAKOĞLU,ERDEMYENER,2
DOĞAKONAKOĞLU,AYHANTAŞ,2
DOĞAKONAKOĞLU,EMINOLCAY,2
DOĞAKONAKOĞLU,MUHARREMGÜLMEZ,2
DOĞAKONAKOĞLU,ELIFNURKERKÜK,2
DOĞAKONAKOĞLU,TARIKPAPUÇÇUOĞLU,2
DOĞAKONAKOĞLU,SUZANAKSOY,2
DOĞAKONAKOĞLU,DENIZÖZERMAN,2
DOĞAKONAKOĞLU,ESINEDEN,2
TARIKPAPUÇÇUOĞLU,ERDEMYENER,2
TARIKPAPUÇÇUOĞLU,AYHANTAŞ,2
TARIKPAPUÇÇUOĞLU,EMINOLCAY,2
TARIKPAPUÇÇUOĞLU,MUHARREMGÜLMEZ,2
TARIKPAPUÇÇUOĞLU,ELIFNURKERKÜK,2
TARIKPAPUÇÇUOĞLU,SUZANAKSOY,2
TARIKPAPUÇÇUOĞLU,DENIZÖZERMAN,2
TARIKPAPUÇÇUOĞLU,DOĞAKONAKOĞLU,2
TARIKPAPUÇÇUOĞLU,ESINEDEN,2
ELIFNURKERKÜK,ERDEMYENER,2
ELIFNURKERKÜK,AYHANTAŞ,2
ELIFNURKERKÜK,EMINOLCAY,2
ELIFNURKERKÜK,MUHARREMGÜLMEZ,2
ELIFNURKERKÜK,SUZANAKSOY,2
ELIFNURKERKÜK,DENIZÖZERMAN,2
ELIFNURKERKÜK,DOĞAKONAKOĞLU,2
ELIFNURKERKÜK,TARIKPAPUÇÇUOĞLU,2
ELIFNURKERKÜK,ESINEDEN,2
EMINOLCAY,ERDEMYENER,2
EMINOLCAY,AYHANTAŞ,2
EMINOLCAY,SUZANAKSOY,2
EMINOLCAY,MUHARREMGÜLMEZ,2
EMINOLCAY,DENIZÖZERMAN,2
EMINOLCAY,DOĞAKONAKOĞLU,2
EMINOLCAY,TARIKPAPUÇÇUOĞLU,2
EMINOLCAY,ELIFNURKERKÜK,2
EMINOLCAY,ESINEDEN,2
ESINEDEN,ERDEMYENER,2
ESINEDEN,AYHANTAŞ,2
ESINEDEN,EMINOLCAY,2
ESINEDEN,MUHARREMGÜLMEZ,2
ESINEDEN,ELIFNURKERKÜK,2
ESINEDEN,TARIKPAPUÇÇUOĞLU,2
ESINEDEN,SUZANAKSOY,2
ESINEDEN,DOĞAKONAKOĞLU,2
ESINEDEN,DENIZÖZERMAN,2
JÓHANNESHAUKURJÓHANNESSON,ÞRÖSTURLEÓGUNNARSSON,2
JÓHANNESHAUKURJÓHANNESSON,THORKRISTJANSSON,2
JÓHANNESHAUKURJÓHANNESSON,ÁGÚSTAEVAERLENDSDÓTTIR,2
JÓHANNESHAUKURJÓHANNESSON,ANNAGUNNDÍSGUÐMUNDSDÓTTIR,2
JÓHANNESHAUKURJÓHANNESSON,ELMASTEFANIAAGUSTSDOTTIR,2
JÓHANNESHAUKURJÓHANNESSON,SVEINNGEIRSSON,2
JÓHANNESHAUKURJÓHANNESSON,JÓHANNSIGURÐARSON,2
JÓHANNESHAUKURJÓHANNESSON,SARADÖGGÁSGEIRSDÓTTIR,2
JÓHANNESHAUKURJÓHANNESSON,ARNARPÁLLHARÐARSON,2
ÞRÖSTURLEÓGUNNARSSON,JÓHANNESHAUKURJÓHANNESSON,2
ÞRÖSTURLEÓGUNNARSSON,ÁGÚSTAEVAERLENDSDÓTTIR,2
ÞRÖSTURLEÓGUNNARSSON,ELMASTEFANIAAGUSTSDOTTIR,2
ÞRÖSTURLEÓGUNNARSSON,THORKRISTJANSSON,2
ÞRÖSTURLEÓGUNNARSSON,ANNAGUNNDÍSGUÐMUNDSDÓTTIR,2
ÞRÖSTURLEÓGUNNARSSON,SARADÖGGÁSGEIRSDÓTTIR,2
ÞRÖSTURLEÓGUNNARSSON,SVEINNGEIRSSON,2
ÞRÖSTURLEÓGUNNARSSON,JÓHANNSIGURÐARSON,2
ÞRÖSTURLEÓGUNNARSSON,ARNARPÁLLHARÐARSON,2
THORKRISTJANSSON,JÓHANNESHAUKURJÓHANNESSON,2
THORKRISTJANSSON,ÁGÚSTAEVAERLENDSDÓTTIR,2
THORKRISTJANSSON,ELMASTEFANIAAGUSTSDOTTIR,2
THORKRISTJANSSON,ÞRÖSTURLEÓGUNNARSSON,2
THORKRISTJANSSON,ANNAGUNNDÍSGUÐMUNDSDÓTTIR,2
THORKRISTJANSSON,SVEINNGEIRSSON,2
THORKRISTJANSSON,JÓHANNSIGURÐARSON,2
THORKRISTJANSSON,SARADÖGGÁSGEIRSDÓTTIR,2
THORKRISTJANSSON,ARNARPÁLLHARÐARSON,2
ÁGÚSTAEVAERLENDSDÓTTIR,JÓHANNESHAUKURJÓHANNESSON,2
ÁGÚSTAEVAERLENDSDÓTTIR,ÞRÖSTURLEÓGUNNARSSON,2
ÁGÚSTAEVAERLENDSDÓTTIR,THORKRISTJANSSON,2
ÁGÚSTAEVAERLENDSDÓTTIR,ANNAGUNNDÍSGUÐMUNDSDÓTTIR,2
ÁGÚSTAEVAERLENDSDÓTTIR,ELMASTEFANIAAGUSTSDOTTIR,2
ÁGÚSTAEVAERLENDSDÓTTIR,SVEINNGEIRSSON,2
ÁGÚSTAEVAERLENDSDÓTTIR,JÓHANNSIGURÐARSON,2
ÁGÚSTAEVAERLENDSDÓTTIR,SARADÖGGÁSGEIRSDÓTTIR,2
ÁGÚSTAEVAERLENDSDÓTTIR,ARNARPÁLLHARÐARSON,2
ANNAGUNNDÍSGUÐMUNDSDÓTTIR,JÓHANNESHAUKURJÓHANNESSON,2
ANNAGUNNDÍSGUÐMUNDSDÓTTIR,ÁGÚSTAEVAERLENDSDÓTTIR,2
ANNAGUNNDÍSGUÐMUNDSDÓTTIR,ELMASTEFANIAAGUSTSDOTTIR,2
ANNAGUNNDÍSGUÐMUNDSDÓTTIR,THORKRISTJANSSON,2
ANNAGUNNDÍSGUÐMUNDSDÓTTIR,ÞRÖSTURLEÓGUNNARSSON,2
ANNAGUNNDÍSGUÐMUNDSDÓTTIR,SVEINNGEIRSSON,2
ANNAGUNNDÍSGUÐMUNDSDÓTTIR,JÓHANNSIGURÐARSON,2
ANNAGUNNDÍSGUÐMUNDSDÓTTIR,SARADÖGGÁSGEIRSDÓTTIR,2
ANNAGUNNDÍSGUÐMUNDSDÓTTIR,ARNARPÁLLHARÐARSON,2
ELMASTEFANIAAGUSTSDOTTIR,JÓHANNESHAUKURJÓHANNESSON,2
ELMASTEFANIAAGUSTSDOTTIR,ÁGÚSTAEVAERLENDSDÓTTIR,2
ELMASTEFANIAAGUSTSDOTTIR,ÞRÖSTURLEÓGUNNARSSON,2
ELMASTEFANIAAGUSTSDOTTIR,THORKRISTJANSSON,2
ELMASTEFANIAAGUSTSDOTTIR,ANNAGUNNDÍSGUÐMUNDSDÓTTIR,2
ELMASTEFANIAAGUSTSDOTTIR,SVEINNGEIRSSON,2
ELMASTEFANIAAGUSTSDOTTIR,JÓHANNSIGURÐARSON,2
ELMASTEFANIAAGUSTSDOTTIR,SARADÖGGÁSGEIRSDÓTTIR,2
ELMASTEFANIAAGUSTSDOTTIR,ARNARPÁLLHARÐARSON,2
SVEINNGEIRSSON,JÓHANNESHAUKURJÓHANNESSON,2
SVEINNGEIRSSON,ÁGÚSTAEVAERLENDSDÓTTIR,2
SVEINNGEIRSSON,ELMASTEFANIAAGUSTSDOTTIR,2
SVEINNGEIRSSON,THORKRISTJANSSON,2
SVEINNGEIRSSON,ANNAGUNNDÍSGUÐMUNDSDÓTTIR,2
SVEINNGEIRSSON,SARADÖGGÁSGEIRSDÓTTIR,2
SVEINNGEIRSSON,ÞRÖSTURLEÓGUNNARSSON,2
SVEINNGEIRSSON,JÓHANNSIGURÐARSON,2
SVEINNGEIRSSON,ARNARPÁLLHARÐARSON,2
JÓHANNSIGURÐARSON,JÓHANNESHAUKURJÓHANNESSON,2
JÓHANNSIGURÐARSON,ÁGÚSTAEVAERLENDSDÓTTIR,2
JÓHANNSIGURÐARSON,ELMASTEFANIAAGUSTSDOTTIR,2
JÓHANNSIGURÐARSON,THORKRISTJANSSON,2
JÓHANNSIGURÐARSON,ANNAGUNNDÍSGUÐMUNDSDÓTTIR,2
JÓHANNSIGURÐARSON,SARADÖGGÁSGEIRSDÓTTIR,2
JÓHANNSIGURÐARSON,ÞRÖSTURLEÓGUNNARSSON,2
JÓHANNSIGURÐARSON,SVEINNGEIRSSON,2
JÓHANNSIGURÐARSON,ARNARPÁLLHARÐARSON,2
SARADÖGGÁSGEIRSDÓTTIR,JÓHANNESHAUKURJÓHANNESSON,2
SARADÖGGÁSGEIRSDÓTTIR,ÁGÚSTAEVAERLENDSDÓTTIR,2
SARADÖGGÁSGEIRSDÓTTIR,ELMASTEFANIAAGUSTSDOTTIR,2
SARADÖGGÁSGEIRSDÓTTIR,THORKRISTJANSSON,2
SARADÖGGÁSGEIRSDÓTTIR,ANNAGUNNDÍSGUÐMUNDSDÓTTIR,2
SARADÖGGÁSGEIRSDÓTTIR,ÞRÖSTURLEÓGUNNARSSON,2
SARADÖGGÁSGEIRSDÓTTIR,SVEINNGEIRSSON,2
SARADÖGGÁSGEIRSDÓTTIR,JÓHANNSIGURÐARSON,2
SARADÖGGÁSGEIRSDÓTTIR,ARNARPÁLLHARÐARSON,2
ARNARPÁLLHARÐARSON,JÓHANNESHAUKURJÓHANNESSON,2
ARNARPÁLLHARÐARSON,ÁGÚSTAEVAERLENDSDÓTTIR,2
ARNARPÁLLHARÐARSON,ELMASTEFANIAAGUSTSDOTTIR,2
ARNARPÁLLHARÐARSON,THORKRISTJANSSON,2
ARNARPÁLLHARÐARSON,ANNAGUNNDÍSGUÐMUNDSDÓTTIR,2
ARNARPÁLLHARÐARSON,SARADÖGGÁSGEIRSDÓTTIR,2
ARNARPÁLLHARÐARSON,ÞRÖSTURLEÓGUNNARSSON,2
ARNARPÁLLHARÐARSON,JÓHANNSIGURÐARSON,2
ARNARPÁLLHARÐARSON,SVEINNGEIRSSON,2
AYÇAERTURAN,GÜLSÜMALKAN,2
AYÇAERTURAN,GÜLHANTEKIN,2
AYÇAERTURAN,ESERYENENLER,2
AYÇAERTURAN,EMRECANPOLAT,2
AYÇAERTURAN,AYDANTAŞ,2
AYÇAERTURAN,AYŞEGÜLAKDEMIR,2
AYÇAERTURAN,İBRAHIMBÜYÜKAK,2
AYÇAERTURAN,BÜLENTEMRAHPARLAK,2
AYÇAERTURAN,BURCUGÖNDER,2
AYÇAERTURAN,ERSINKORKUT,2
AYÇAERTURAN,BÜŞRAPEKIN,2
AYÇAERTURAN,METINKEÇECI,2
AYÇAERTURAN,GIZEMTUĞRAL,2
AYÇAERTURAN,HAMDIKAHRAMAN,2
GÜLSÜMALKAN,AYÇAERTURAN,2
GÜLSÜMALKAN,AYDANTAŞ,2
GÜLSÜMALKAN,AYŞEGÜLAKDEMIR,2
GÜLSÜMALKAN,BURCUGÖNDER,2
GÜLSÜMALKAN,BÜLENTEMRAHPARLAK,2
GÜLSÜMALKAN,BÜŞRAPEKIN,2
GÜLSÜMALKAN,EMRECANPOLAT,2
GÜLSÜMALKAN,ERSINKORKUT,2
GÜLSÜMALKAN,ESERYENENLER,2
GÜLSÜMALKAN,GIZEMTUĞRAL,2
GÜLSÜMALKAN,GÜLHANTEKIN,2
GÜLSÜMALKAN,İBRAHIMBÜYÜKAK,2
GÜLSÜMALKAN,METINKEÇECI,2
GÜLSÜMALKAN,HAMDIKAHRAMAN,2
GÜLHANTEKIN,AYÇAERTURAN,2
GÜLHANTEKIN,AYDANTAŞ,2
GÜLHANTEKIN,AYŞEGÜLAKDEMIR,2
GÜLHANTEKIN,BURCUGÖNDER,2
GÜLHANTEKIN,BÜLENTEMRAHPARLAK,2
GÜLHANTEKIN,BÜŞRAPEKIN,2
GÜLHANTEKIN,EMRECANPOLAT,2
GÜLHANTEKIN,ERSINKORKUT,2
GÜLHANTEKIN,ESERYENENLER,2
GÜLHANTEKIN,GIZEMTUĞRAL,2
GÜLHANTEKIN,GÜLSÜMALKAN,2
GÜLHANTEKIN,İBRAHIMBÜYÜKAK,2
GÜLHANTEKIN,METINKEÇECI,2
GÜLHANTEKIN,HAMDIKAHRAMAN,2
ESERYENENLER,AYÇAERTURAN,2
ESERYENENLER,AYDANTAŞ,2
ESERYENENLER,AYŞEGÜLAKDEMIR,2
ESERYENENLER,BURCUGÖNDER,2
ESERYENENLER,BÜLENTEMRAHPARLAK,2
ESERYENENLER,BÜŞRAPEKIN,2
ESERYENENLER,EMRECANPOLAT,2
ESERYENENLER,ERSINKORKUT,2
ESERYENENLER,GÜLSÜMALKAN,2
ESERYENENLER,GÜLHANTEKIN,2
ESERYENENLER,İBRAHIMBÜYÜKAK,2
ESERYENENLER,METINKEÇECI,2
ESERYENENLER,GIZEMTUĞRAL,2
ESERYENENLER,HAMDIKAHRAMAN,2
EMRECANPOLAT,AYÇAERTURAN,2
EMRECANPOLAT,AYDANTAŞ,2
EMRECANPOLAT,AYŞEGÜLAKDEMIR,2
EMRECANPOLAT,BURCUGÖNDER,2
EMRECANPOLAT,BÜLENTEMRAHPARLAK,2
EMRECANPOLAT,BÜŞRAPEKIN,2
EMRECANPOLAT,GÜLSÜMALKAN,2
EMRECANPOLAT,GÜLHANTEKIN,2
EMRECANPOLAT,ESERYENENLER,2
EMRECANPOLAT,İBRAHIMBÜYÜKAK,2
EMRECANPOLAT,ERSINKORKUT,2
EMRECANPOLAT,METINKEÇECI,2
EMRECANPOLAT,GIZEMTUĞRAL,2
EMRECANPOLAT,HAMDIKAHRAMAN,2
AYDANTAŞ,AYÇAERTURAN,2
AYDANTAŞ,GÜLSÜMALKAN,2
AYDANTAŞ,GÜLHANTEKIN,2
AYDANTAŞ,ESERYENENLER,2
AYDANTAŞ,EMRECANPOLAT,2
AYDANTAŞ,AYŞEGÜLAKDEMIR,2
AYDANTAŞ,İBRAHIMBÜYÜKAK,2
AYDANTAŞ,BÜLENTEMRAHPARLAK,2
AYDANTAŞ,BURCUGÖNDER,2
AYDANTAŞ,ERSINKORKUT,2
AYDANTAŞ,BÜŞRAPEKIN,2
AYDANTAŞ,METINKEÇECI,2
AYDANTAŞ,GIZEMTUĞRAL,2
AYDANTAŞ,HAMDIKAHRAMAN,2
AYŞEGÜLAKDEMIR,AYÇAERTURAN,2
AYŞEGÜLAKDEMIR,AYDANTAŞ,2
AYŞEGÜLAKDEMIR,GÜLSÜMALKAN,2
AYŞEGÜLAKDEMIR,GÜLHANTEKIN,2
AYŞEGÜLAKDEMIR,ESERYENENLER,2
AYŞEGÜLAKDEMIR,EMRECANPOLAT,2
AYŞEGÜLAKDEMIR,İBRAHIMBÜYÜKAK,2
AYŞEGÜLAKDEMIR,BÜLENTEMRAHPARLAK,2
AYŞEGÜLAKDEMIR,BURCUGÖNDER,2
AYŞEGÜLAKDEMIR,ERSINKORKUT,2
AYŞEGÜLAKDEMIR,BÜŞRAPEKIN,2
AYŞEGÜLAKDEMIR,METINKEÇECI,2
AYŞEGÜLAKDEMIR,GIZEMTUĞRAL,2
AYŞEGÜLAKDEMIR,HAMDIKAHRAMAN,2
İBRAHIMBÜYÜKAK,AYÇAERTURAN,2
İBRAHIMBÜYÜKAK,AYDANTAŞ,2
İBRAHIMBÜYÜKAK,AYŞEGÜLAKDEMIR,2
İBRAHIMBÜYÜKAK,BURCUGÖNDER,2
İBRAHIMBÜYÜKAK,BÜLENTEMRAHPARLAK,2
İBRAHIMBÜYÜKAK,BÜŞRAPEKIN,2
İBRAHIMBÜYÜKAK,EMRECANPOLAT,2
İBRAHIMBÜYÜKAK,ERSINKORKUT,2
İBRAHIMBÜYÜKAK,ESERYENENLER,2
İBRAHIMBÜYÜKAK,GIZEMTUĞRAL,2
İBRAHIMBÜYÜKAK,GÜLHANTEKIN,2
İBRAHIMBÜYÜKAK,GÜLSÜMALKAN,2
İBRAHIMBÜYÜKAK,HAMDIKAHRAMAN,2
İBRAHIMBÜYÜKAK,METINKEÇECI,2
BÜLENTEMRAHPARLAK,AYÇAERTURAN,2
BÜLENTEMRAHPARLAK,AYDANTAŞ,2
BÜLENTEMRAHPARLAK,AYŞEGÜLAKDEMIR,2
BÜLENTEMRAHPARLAK,BURCUGÖNDER,2
BÜLENTEMRAHPARLAK,GÜLSÜMALKAN,2
BÜLENTEMRAHPARLAK,GÜLHANTEKIN,2
BÜLENTEMRAHPARLAK,ESERYENENLER,2
BÜLENTEMRAHPARLAK,EMRECANPOLAT,2
BÜLENTEMRAHPARLAK,İBRAHIMBÜYÜKAK,2
BÜLENTEMRAHPARLAK,ERSINKORKUT,2
BÜLENTEMRAHPARLAK,BÜŞRAPEKIN,2
BÜLENTEMRAHPARLAK,METINKEÇECI,2
BÜLENTEMRAHPARLAK,GIZEMTUĞRAL,2
BÜLENTEMRAHPARLAK,HAMDIKAHRAMAN,2
BURCUGÖNDER,AYÇAERTURAN,2
BURCUGÖNDER,AYDANTAŞ,2
BURCUGÖNDER,AYŞEGÜLAKDEMIR,2
BURCUGÖNDER,GÜLSÜMALKAN,2
BURCUGÖNDER,GÜLHANTEKIN,2
BURCUGÖNDER,ESERYENENLER,2
BURCUGÖNDER,EMRECANPOLAT,2
BURCUGÖNDER,İBRAHIMBÜYÜKAK,2
BURCUGÖNDER,BÜLENTEMRAHPARLAK,2
BURCUGÖNDER,ERSINKORKUT,2
BURCUGÖNDER,BÜŞRAPEKIN,2
BURCUGÖNDER,METINKEÇECI,2
BURCUGÖNDER,GIZEMTUĞRAL,2
BURCUGÖNDER,HAMDIKAHRAMAN,2
ERSINKORKUT,AYÇAERTURAN,2
ERSINKORKUT,AYDANTAŞ,2
ERSINKORKUT,AYŞEGÜLAKDEMIR,2
ERSINKORKUT,BURCUGÖNDER,2
ERSINKORKUT,BÜLENTEMRAHPARLAK,2
ERSINKORKUT,BÜŞRAPEKIN,2
ERSINKORKUT,EMRECANPOLAT,2
ERSINKORKUT,GÜLSÜMALKAN,2
ERSINKORKUT,GÜLHANTEKIN,2
ERSINKORKUT,ESERYENENLER,2
ERSINKORKUT,İBRAHIMBÜYÜKAK,2
ERSINKORKUT,METINKEÇECI,2
ERSINKORKUT,GIZEMTUĞRAL,2
ERSINKORKUT,HAMDIKAHRAMAN,2
BÜŞRAPEKIN,AYÇAERTURAN,2
BÜŞRAPEKIN,AYDANTAŞ,2
BÜŞRAPEKIN,AYŞEGÜLAKDEMIR,2
BÜŞRAPEKIN,BURCUGÖNDER,2
BÜŞRAPEKIN,BÜLENTEMRAHPARLAK,2
BÜŞRAPEKIN,GÜLSÜMALKAN,2
BÜŞRAPEKIN,GÜLHANTEKIN,2
BÜŞRAPEKIN,ESERYENENLER,2
BÜŞRAPEKIN,EMRECANPOLAT,2
BÜŞRAPEKIN,İBRAHIMBÜYÜKAK,2
BÜŞRAPEKIN,ERSINKORKUT,2
BÜŞRAPEKIN,METINKEÇECI,2
BÜŞRAPEKIN,GIZEMTUĞRAL,2
BÜŞRAPEKIN,HAMDIKAHRAMAN,2
METINKEÇECI,AYÇAERTURAN,2
METINKEÇECI,AYDANTAŞ,2
METINKEÇECI,AYŞEGÜLAKDEMIR,2
METINKEÇECI,BURCUGÖNDER,2
METINKEÇECI,BÜLENTEMRAHPARLAK,2
METINKEÇECI,BÜŞRAPEKIN,2
METINKEÇECI,EMRECANPOLAT,2
METINKEÇECI,ERSINKORKUT,2
METINKEÇECI,ESERYENENLER,2
METINKEÇECI,GIZEMTUĞRAL,2
METINKEÇECI,GÜLHANTEKIN,2
METINKEÇECI,GÜLSÜMALKAN,2
METINKEÇECI,HAMDIKAHRAMAN,2
METINKEÇECI,İBRAHIMBÜYÜKAK,2
GIZEMTUĞRAL,AYÇAERTURAN,2
GIZEMTUĞRAL,AYDANTAŞ,2
GIZEMTUĞRAL,AYŞEGÜLAKDEMIR,2
GIZEMTUĞRAL,BURCUGÖNDER,2
GIZEMTUĞRAL,BÜLENTEMRAHPARLAK,2
GIZEMTUĞRAL,BÜŞRAPEKIN,2
GIZEMTUĞRAL,EMRECANPOLAT,2
GIZEMTUĞRAL,ERSINKORKUT,2
GIZEMTUĞRAL,ESERYENENLER,2
GIZEMTUĞRAL,GÜLSÜMALKAN,2
GIZEMTUĞRAL,GÜLHANTEKIN,2
GIZEMTUĞRAL,İBRAHIMBÜYÜKAK,2
GIZEMTUĞRAL,METINKEÇECI,2
GIZEMTUĞRAL,HAMDIKAHRAMAN,2
HAMDIKAHRAMAN,AYÇAERTURAN,2
HAMDIKAHRAMAN,AYDANTAŞ,2
HAMDIKAHRAMAN,AYŞEGÜLAKDEMIR,2
HAMDIKAHRAMAN,BURCUGÖNDER,2
HAMDIKAHRAMAN,BÜLENTEMRAHPARLAK,2
HAMDIKAHRAMAN,BÜŞRAPEKIN,2
HAMDIKAHRAMAN,EMRECANPOLAT,2
HAMDIKAHRAMAN,ERSINKORKUT,2
HAMDIKAHRAMAN,ESERYENENLER,2
HAMDIKAHRAMAN,GIZEMTUĞRAL,2
HAMDIKAHRAMAN,GÜLHANTEKIN,2
HAMDIKAHRAMAN,GÜLSÜMALKAN,2
HAMDIKAHRAMAN,İBRAHIMBÜYÜKAK,2
HAMDIKAHRAMAN,METINKEÇECI,2
BEVERLYOSU,WOFAISAMUEL,2
BEVERLYOSU,PEARLOKORIE,2
BEVERLYOSU,IKECHUKWUONUNAKU,2
BEVERLYOSU,ADAAMEH,2
BEVERLYOSU,SEGUNARINZE,2
BEVERLYOSU,SAMBASANZERIBE,2
BEVERLYOSU,OMONIOBOLI,2
BEVERLYOSU,KEMILALAAKINDOJU,2
BEVERLYOSU,PATRICKDOYLE,2
BEVERLYOSU,ADEBUKOLAOLADIPUPO,2
BEVERLYOSU,BLOSSOMCHUKWUJEKWU,2
BEVERLYOSU,OMOWUNMIDADA,2
BEVERLYOSU,GREGORYOJEFUA,2
BEVERLYOSU,SHARONOOJA,2
WOFAISAMUEL,BEVERLYOSU,2
WOFAISAMUEL,SHARONOOJA,2
WOFAISAMUEL,OMOWUNMIDADA,2
WOFAISAMUEL,PEARLOKORIE,2
WOFAISAMUEL,IKECHUKWUONUNAKU,2
WOFAISAMUEL,ADAAMEH,2
WOFAISAMUEL,SEGUNARINZE,2
WOFAISAMUEL,SAMBASANZERIBE,2
WOFAISAMUEL,OMONIOBOLI,2
WOFAISAMUEL,KEMILALAAKINDOJU,2
WOFAISAMUEL,PATRICKDOYLE,2
WOFAISAMUEL,ADEBUKOLAOLADIPUPO,2
WOFAISAMUEL,BLOSSOMCHUKWUJEKWU,2
WOFAISAMUEL,GREGORYOJEFUA,2
PEARLOKORIE,BEVERLYOSU,2
PEARLOKORIE,SHARONOOJA,2
PEARLOKORIE,OMOWUNMIDADA,2
PEARLOKORIE,WOFAISAMUEL,2
PEARLOKORIE,IKECHUKWUONUNAKU,2
PEARLOKORIE,ADAAMEH,2
